user,item,rating,demographic
1128,109,5,0
470,263,5,0
1207,622,4,0
1097,705,4,0
422,6,4,0
1730,613,4,0
824,38,4,0
1338,240,4,0
357,508,4,0
853,377,4,0
977,454,4,0
1083,360,2,0
1251,438,5,0
309,675,4,0
1192,492,5,0
982,176,5,0
5,421,2,0
1177,496,5,0
490,617,5,0
1705,6,4,0
1239,530,2,0
1262,0,5,0
945,526,5,0
1745,518,5,0
1528,81,5,0
996,535,2,0
525,141,4,0
19,644,4,0
1330,511,3,0
1542,406,3,0
1661,396,4,0
964,570,4,0
1106,276,5,0
5,333,3,0
684,298,5,0
1421,727,5,0
1301,784,4,0
745,665,3,0
50,15,4,0
1220,449,3,0
1493,404,5,0
957,328,4,0
1444,728,4,0
1582,369,4,0
329,724,4,0
720,634,5,0
1625,230,5,0
563,775,3,0
987,221,5,0
1374,204,3,0
11,773,5,0
1085,780,5,0
984,662,4,0
390,359,4,0
1189,234,2,0
1196,152,4,0
274,733,4,0
776,672,3,0
1730,49,4,0
1782,72,4,0
977,522,3,0
1459,2,5,0
866,3,4,0
1346,294,4,0
1770,366,4,0
1015,289,3,0
26,508,4,0
1430,229,5,0
1021,76,5,0
924,280,3,0
1419,584,5,0
88,369,5,0
1190,764,5,0
267,732,3,0
962,579,4,0
575,4,5,0
713,423,3,0
1676,124,4,0
434,633,4,0
648,513,4,0
0,601,4,0
1496,168,4,0
368,335,5,0
532,719,3,0
1074,257,2,0
1653,613,5,0
862,300,5,0
1572,193,4,0
102,362,2,0
1740,646,4,0
516,15,3,0
58,338,3,0
846,237,5,0
422,103,3,0
320,27,5,0
334,690,5,0
264,29,5,0
274,289,4,0
878,778,5,0
545,414,4,0
1049,404,4,0
1329,368,4,0
1672,118,5,0
1364,455,3,0
268,428,4,0
176,782,3,0
840,119,3,0
1716,546,5,0
243,618,5,0
1672,256,5,0
784,309,5,0
284,193,4,0
840,141,4,0
695,485,5,0
88,213,5,0
1258,481,4,0
1163,176,4,0
735,430,4,0
323,553,3,0
309,764,4,0
1303,113,4,0
322,498,5,0
76,126,5,0
1238,118,5,0
1338,444,4,0
975,296,5,0
1736,284,5,0
489,591,4,0
671,763,4,0
381,569,3,0
1050,342,4,0
1115,724,5,0
1400,678,4,0
655,275,3,0
819,113,4,0
620,180,5,0
273,175,3,0
1498,401,3,0
877,665,3,0
574,495,5,0
612,554,3,0
652,617,5,0
263,197,3,0
646,630,5,0
864,132,2,0
1046,744,5,0
534,251,5,0
761,688,4,0
10,452,3,0
1022,672,4,0
319,710,5,0
503,547,3,0
1008,173,4,0
356,158,5,0
988,788,4,0
394,650,4,0
1668,207,3,0
1369,242,5,0
1396,387,5,0
622,748,5,0
1151,3,5,0
185,302,4,0
217,347,5,0
1233,614,5,0
1297,661,4,0
377,252,5,0
490,734,5,0
438,492,4,0
766,559,4,0
238,516,4,0
1213,534,4,0
280,241,4,0
708,412,5,0
845,735,5,0
455,273,2,0
350,410,4,0
1103,582,5,0
167,103,4,0
1465,164,4,0
885,148,4,0
633,386,5,0
931,292,4,0
499,601,4,0
1548,293,4,0
1134,147,5,0
1039,146,5,0
56,216,5,0
1683,515,3,0
943,594,5,0
1309,513,5,0
1353,740,3,0
897,722,4,0
782,152,4,0
922,234,4,0
21,423,3,0
543,222,3,0
689,406,3,0
479,679,4,0
675,403,2,0
939,232,5,0
885,698,4,0
1352,308,4,0
939,773,5,0
474,654,4,0
219,634,5,0
1677,171,3,0
774,388,4,0
975,320,5,0
202,486,4,0
1349,194,5,0
1251,199,5,0
971,417,3,0
699,106,3,0
613,232,5,0
1083,694,2,0
1005,395,5,0
445,102,3,0
782,583,4,0
370,484,3,0
1693,524,4,0
548,735,5,0
340,696,5,0
1262,34,5,0
1080,269,4,0
1669,148,2,0
1257,696,4,0
52,291,4,0
1331,289,5,0
646,404,5,0
578,409,4,0
858,428,4,0
355,477,4,0
1538,205,5,0
1692,81,2,0
191,184,3,0
937,300,5,0
1135,41,2,0
919,148,3,0
469,49,5,0
390,581,5,0
1522,229,5,0
1705,396,4,0
1443,121,3,0
270,191,4,0
867,271,3,0
927,230,5,0
139,109,3,0
1509,778,5,0
1749,502,5,0
1228,556,2,0
28,539,3,0
752,369,5,0
596,439,5,0
1745,147,5,0
537,113,4,0
1653,613,4,0
175,469,5,0
1023,777,5,0
1663,496,5,0
1403,252,5,0
891,302,4,0
992,393,4,0
861,71,4,0
1036,75,5,0
779,686,5,0
442,221,5,0
287,136,5,0
1696,527,4,0
356,164,5,0
1723,607,3,0
16,393,4,0
954,164,3,0
1794,617,5,0
1791,51,4,0
43,701,5,0
364,6,5,0
1242,570,5,0
304,700,4,0
1229,343,4,0
691,198,5,0
805,498,5,0
951,603,5,0
1571,419,5,0
1783,512,3,0
1248,742,3,0
759,377,4,0
1721,366,4,0
547,59,5,0
437,164,3,0
1710,490,3,0
1132,184,5,0
154,22,3,0
1022,184,4,0
1769,713,4,0
279,234,4,0
505,308,4,0
955,352,4,0
1495,269,3,0
1082,250,2,0
881,458,5,0
262,303,4,0
1604,659,3,0
696,501,4,0
429,641,4,0
138,607,4,0
1266,585,4,0
506,426,3,0
120,329,5,0
187,210,3,0
936,96,5,0
734,129,3,0
45,195,4,0
839,501,4,0
721,383,5,0
603,184,4,0
1377,407,5,0
671,3,4,0
1389,540,5,0
168,121,4,0
1342,424,3,0
516,564,4,0
106,321,5,0
1750,706,5,0
414,458,5,0
1346,743,4,0
1708,321,4,0
629,398,2,0
1497,279,5,0
1383,449,3,0
1104,146,5,0
1746,465,4,0
1124,622,3,0
42,631,4,0
73,112,5,0
396,232,5,0
830,665,3,0
820,45,4,0
331,175,5,0
802,335,4,0
308,762,2,0
862,216,5,0
86,126,5,0
1497,212,5,0
636,339,2,0
1258,685,3,0
32,338,3,0
475,552,5,0
1225,531,3,0
1362,336,5,0
179,93,4,0
108,690,5,0
1621,203,5,0
450,242,4,0
1525,596,5,0
508,593,3,0
172,25,4,0
675,429,2,0
814,272,2,0
624,574,3,0
1018,41,3,0
1193,349,4,0
1172,384,4,0
1547,735,4,0
1579,764,5,0
982,395,5,0
291,655,5,0
179,542,5,0
1503,354,4,0
478,631,4,0
791,289,5,0
930,519,2,0
1359,242,5,0
1731,254,4,0
1523,668,5,0
162,292,5,0
20,724,4,0
691,248,4,0
1232,284,5,0
282,292,4,0
1679,270,5,0
1490,128,4,0
1384,754,3,0
1606,297,3,0
371,644,4,0
825,528,5,0
1546,506,3,0
764,700,3,0
1657,108,4,0
1195,739,2,0
695,571,4,0
1776,348,5,0
365,516,4,0
35,336,5,0
1047,225,4,0
1605,633,5,0
1493,0,5,0
1558,207,3,0
867,359,5,0
52,57,4,0
1723,355,3,0
20,648,3,0
280,574,4,0
533,38,4,0
763,340,4,0
1509,627,5,0
653,708,3,0
350,751,5,0
425,87,4,0
492,10,4,0
992,712,4,0
808,775,2,0
793,129,4,0
1592,300,5,0
152,449,5,0
1609,308,4,0
1139,446,3,0
1674,327,4,0
644,264,4,0
1456,33,4,0
227,395,5,0
1265,332,3,0
336,754,3,0
1691,630,4,0
1429,578,5,0
1,214,5,0
816,730,5,0
168,335,4,0
969,150,5,0
686,60,4,0
519,603,5,0
1658,49,5,0
1566,140,5,0
1557,798,3,0
1059,500,4,0
1217,254,3,0
33,3,4,0
1090,410,5,0
55,560,5,0
0,345,3,0
1333,191,4,0
928,130,4,0
156,160,4,0
380,190,3,0
594,272,4,0
1790,207,3,0
91,396,5,0
955,30,4,0
1475,240,4,0
1315,6,5,0
212,784,4,0
1103,152,4,0
227,594,5,0
449,435,5,0
1122,378,5,0
1658,642,5,0
372,558,4,0
844,601,3,0
391,296,5,0
1049,586,5,0
945,690,5,0
680,430,5,0
223,275,3,0
551,353,3,0
1171,361,5,0
1582,707,5,0
561,640,4,0
892,474,4,0
113,495,5,0
1458,304,4,0
336,35,3,0
1724,111,3,0
1672,412,5,0
14,343,4,0
1600,572,4,0
613,448,5,0
1672,771,5,0
1481,572,5,0
229,585,5,0
1546,450,3,0
182,783,3,0
581,665,3,0
1028,709,4,0
1686,796,4,0
1370,686,5,0
1122,100,4,0
807,7,5,0
572,134,3,0
240,522,3,0
1052,275,3,0
871,490,3,0
1353,659,2,0
897,364,4,0
959,777,5,0
1118,699,3,0
799,617,5,0
1450,530,4,0
1759,588,3,0
765,91,5,0
442,69,5,0
60,396,3,0
121,376,4,0
262,231,5,0
1144,775,3,0
1722,138,4,0
668,139,3,0
814,126,3,0
161,214,5,0
548,465,5,0
1199,29,4,0
578,76,5,0
108,392,5,0
1516,168,4,0
643,284,5,0
1721,178,5,0
966,92,5,0
1389,726,5,0
802,396,5,0
1740,576,5,0
84,753,5,0
287,265,5,0
565,633,5,0
457,631,4,0
744,300,5,0
908,561,4,0
1140,707,5,0
1417,226,4,0
1368,642,4,0
656,96,4,0
1199,345,4,0
132,150,5,0
988,142,4,0
432,18,3,0
401,21,5,0
1634,167,5,0
713,757,4,0
881,144,5,0
458,589,3,0
1708,753,5,0
692,186,5,0
266,456,5,0
1192,337,5,0
1733,717,3,0
1710,479,4,0
1204,15,5,0
1692,658,3,0
715,39,4,0
351,346,4,0
109,174,3,0
961,345,5,0
445,18,3,0
1110,600,3,0
52,633,4,0
1002,53,4,0
402,50,4,0
120,194,5,0
1492,465,4,0
621,564,3,0
571,104,3,0
988,417,4,0
701,283,4,0
858,235,4,0
1729,47,2,0
351,210,3,0
1319,673,5,0
753,654,4,0
533,167,5,0
1300,458,5,0
1646,296,4,0
1159,227,5,0
521,85,5,0
466,329,5,0
726,102,3,0
1728,600,4,0
273,222,3,0
1231,554,3,0
1408,158,5,0
1092,513,4,0
108,679,4,0
1246,8,4,0
949,166,4,0
29,87,4,0
356,285,5,0
583,208,4,0
440,521,5,0
101,276,3,0
522,443,4,0
401,762,2,0
892,375,5,0
270,342,5,0
849,328,4,0
38,142,4,0
1694,731,4,0
452,127,5,0
1119,65,5,0
861,670,5,0
444,521,5,0
633,177,5,0
672,29,3,0
1514,450,4,0
1245,604,4,0
193,624,5,0
1102,340,4,0
978,348,5,0
1080,450,4,0
419,405,3,0
1032,571,4,0
24,102,3,0
1429,142,4,0
491,738,4,0
453,92,5,0
766,709,4,0
1689,419,4,0
209,187,4,0
1245,494,4,0
30,407,5,0
680,223,4,0
386,46,5,0
1505,375,4,0
94,667,4,0
100,98,4,0
64,416,4,0
1682,23,4,0
610,748,5,0
1092,138,5,0
533,51,4,0
1319,321,4,0
1521,428,4,0
1239,782,3,0
881,753,4,0
578,303,4,0
944,392,5,0
435,351,5,0
1610,131,4,0
757,90,5,0
956,450,3,0
728,27,5,0
1483,242,5,0
9,564,3,0
745,125,3,0
1549,674,5,0
330,795,5,0
954,112,3,0
670,295,5,0
563,651,4,0
161,381,5,0
838,484,5,0
875,626,5,0
823,230,5,0
120,32,5,0
981,638,4,0
937,306,5,0
3,109,4,0
1786,84,5,0
1103,670,4,0
1735,579,2,0
811,798,4,0
574,620,5,0
1631,657,3,0
1705,335,4,0
485,786,5,0
1393,87,4,0
202,218,4,0
268,384,4,0
994,99,4,0
1064,376,4,0
392,72,4,0
1315,479,3,0
1762,423,3,0
18,337,5,0
869,464,3,0
493,715,5,0
1768,724,5,0
1574,650,4,0
462,314,2,0
1644,484,5,0
1523,113,4,0
1470,26,2,0
1618,459,5,0
1668,77,3,0
1258,261,3,0
1459,736,5,0
344,787,4,0
845,242,5,0
53,326,3,0
421,574,4,0
239,235,4,0
1385,219,4,0
119,92,5,0
84,573,5,0
1704,472,4,0
398,317,4,0
628,259,3,0
1100,41,3,0
1454,29,4,0
212,749,4,0
223,449,3,0
155,431,2,0
450,111,3,0
1201,339,2,0
38,631,4,0
952,59,3,0
1303,630,4,0
268,475,4,0
1603,781,5,0
1632,476,3,0
555,36,4,0
868,320,4,0
1423,610,4,0
1301,749,4,0
1571,736,5,0
850,396,3,0
576,342,4,0
1342,301,2,0
441,201,3,0
53,158,3,0
1586,63,5,0
594,436,2,0
319,289,5,0
826,124,4,0
1177,651,4,0
1236,203,5,0
170,188,5,0
551,371,4,0
1146,338,3,0
1538,795,5,0
392,221,4,0
1775,391,4,0
644,722,3,0
416,122,5,0
666,626,5,0
1684,369,4,0
641,420,4,0
145,739,2,0
403,0,5,0
1294,122,4,0
846,620,5,0
1790,338,3,0
811,160,3,0
242,14,5,0
46,136,5,0
1703,501,4,0
1151,198,4,0
836,346,4,0
662,238,4,0
1696,51,3,0
150,540,4,0
936,480,4,0
1050,342,5,0
999,194,5,0
1779,349,4,0
1621,767,5,0
891,71,4,0
43,502,5,0
1587,498,4,0
1400,51,4,0
298,115,5,0
1281,21,5,0
576,582,4,0
425,679,4,0
1293,368,5,0
251,326,5,0
887,466,5,0
203,286,5,0
1492,492,5,0
1584,558,4,0
1718,77,3,0
1041,444,4,0
606,677,5,0
406,433,4,0
1087,675,4,0
0,504,4,0
929,785,5,0
209,659,4,0
1568,476,5,0
531,643,4,0
1108,548,5,0
1251,146,5,0
1188,363,4,0
329,388,4,0
316,420,4,0
728,617,5,0
790,21,5,0
133,307,4,0
1762,166,4,0
82,745,3,0
1670,43,4,0
298,537,5,0
1756,413,2,0
584,21,5,0
1080,269,3,0
1157,784,4,0
450,558,3,0
1190,675,5,0
1347,492,5,0
567,510,5,0
601,483,5,0
779,460,5,0
1514,606,4,0
909,683,4,0
1474,355,2,0
312,401,4,0
608,676,4,0
414,410,4,0
1099,524,2,0
473,485,4,0
384,268,5,0
866,343,5,0
945,88,5,0
1138,72,4,0
566,103,3,0
173,363,4,0
972,725,4,0
353,490,3,0
1529,341,3,0
1244,764,4,0
276,135,4,0
1413,763,5,0
946,407,5,0
48,324,4,0
721,448,5,0
1598,336,5,0
646,390,5,0
784,528,5,0
1248,462,4,0
1239,786,4,0
177,139,5,0
1458,168,4,0
373,329,5,0
641,152,4,0
883,451,4,0
909,638,4,0
1175,472,3,0
478,8,4,0
895,332,4,0
410,288,3,0
593,307,4,0
943,670,5,0
1,44,4,0
185,668,5,0
1673,723,5,0
1262,147,5,0
840,25,4,0
1389,359,5,0
1321,487,5,0
976,439,5,0
126,454,3,0
586,32,5,0
1412,448,5,0
1776,266,5,0
667,733,3,0
704,157,4,0
1681,582,4,0
1098,71,4,0
1640,159,4,0
1353,512,2,0
479,168,4,0
1137,772,3,0
1253,77,3,0
1697,557,5,0
1060,312,4,0
246,342,5,0
111,338,3,0
1500,290,5,0
1359,388,5,0
1639,792,3,0
1315,315,3,0
629,576,2,0
383,738,4,0
1448,678,3,0
583,75,5,0
1147,566,3,0
365,1,5,0
1746,769,4,0
674,686,5,0
1215,365,3,0
1530,449,4,0
190,336,4,0
1298,480,5,0
740,407,4,0
458,125,4,0
820,292,4,0
626,285,5,0
130,167,4,0
398,277,4,0
1397,773,5,0
533,560,5,0
599,108,4,0
768,43,4,0
398,265,5,0
1086,759,4,0
993,125,5,0
1360,650,4,0
1183,291,4,0
270,342,4,0
1771,239,5,0
1719,68,3,0
282,253,4,0
118,276,3,0
1686,698,3,0
13,181,3,0
1129,634,5,0
1650,35,3,0
350,242,4,0
1271,572,3,0
1721,378,4,0
866,613,4,0
1123,391,4,0
1188,418,4,0
229,59,5,0
867,513,4,0
1199,138,4,0
246,630,5,0
1367,576,4,0
1720,510,5,0
231,148,3,0
771,303,5,0
66,157,3,0
997,366,3,0
456,733,3,0
1638,628,5,0
197,427,5,0
194,594,5,0
1194,142,5,0
535,719,3,0
1221,672,5,0
34,479,3,0
809,181,3,0
1138,221,5,0
193,392,5,0
319,184,5,0
1291,396,4,0
172,277,4,0
1609,124,4,0
13,719,4,0
1059,242,4,0
861,319,4,0
888,427,5,0
915,769,3,0
1109,43,5,0
290,399,5,0
1180,37,4,0
1608,459,4,0
1185,725,5,0
1155,174,3,0
926,707,5,0
16,474,4,0
1050,218,5,0
798,638,4,0
1468,788,4,0
1037,2,4,0
442,518,5,0
295,354,5,0
1106,424,5,0
131,774,5,0
1642,202,4,0
957,453,4,0
943,214,5,0
471,651,4,0
1269,370,5,0
368,198,5,0
1156,588,3,0
1229,669,3,0
1339,625,4,0
279,732,4,0
1643,495,5,0
260,334,3,0
1331,184,5,0
1660,26,5,0
1444,5,4,0
222,605,2,0
1569,639,5,0
1744,357,5,0
1492,89,5,0
1293,560,5,0
941,101,5,0
320,101,5,0
1775,672,3,0
638,321,5,0
737,678,5,0
1172,493,4,0
659,249,4,0
358,207,3,0
848,394,3,0
1795,397,2,0
1731,319,4,0
1564,174,3,0
38,507,4,0
376,778,5,0
1059,458,5,0
298,267,5,0
1499,50,5,0
1704,254,3,0
571,320,3,0
1616,715,5,0
925,641,4,0
1722,3,5,0
1605,767,5,0
1266,2,3,0
1444,776,4,0
70,777,5,0
120,750,5,0
535,340,4,0
296,738,5,0
862,389,5,0
1163,214,5,0
1549,90,5,0
689,210,3,0
882,581,3,0
99,86,2,0
57,363,4,0
114,494,4,0
502,585,3,0
1060,567,3,0
1319,410,5,0
1627,784,4,0
1520,203,5,0
1217,82,3,0
129,636,5,0
1356,289,3,0
1614,34,5,0
1772,694,2,0
935,37,4,0
983,363,3,0
1079,597,3,0
267,476,3,0
1244,409,4,0
788,573,4,0
475,440,4,0
1052,121,5,0
1369,673,5,0
436,209,4,0
1697,286,5,0
710,384,4,0
497,291,4,0
793,87,4,0
729,147,5,0
1463,216,5,0
1346,128,3,0
1365,624,5,0
49,391,5,0
1524,55,4,0
882,724,3,0
1109,485,5,0
1368,455,3,0
818,633,5,0
583,575,4,0
1701,242,5,0
1537,260,3,0
922,476,5,0
315,642,3,0
1401,555,5,0
492,399,4,0
17,240,4,0
472,720,5,0
201,292,5,0
36,307,5,0
865,799,4,0
1377,628,5,0
738,76,5,0
1244,440,4,0
279,36,4,0
1686,273,3,0
939,627,5,0
492,559,4,0
782,97,4,0
432,312,3,0
1326,519,3,0
583,89,4,0
429,185,4,0
1072,403,3,0
275,127,5,0
1049,390,4,0
963,173,5,0
780,338,3,0
968,621,5,0
381,259,3,0
257,157,5,0
270,218,4,0
1125,762,3,0
1228,649,2,0
498,128,4,0
1013,193,4,0
417,101,5,0
114,787,4,0
1293,167,5,0
1363,60,5,0
1272,129,4,0
121,54,4,0
1528,451,5,0
1287,139,5,0
494,39,5,0
346,536,5,0
314,27,5,0
131,774,4,0
1490,294,4,0
1367,532,4,0
1038,288,3,0
638,468,5,0
330,466,5,0
1465,164,3,0
1439,604,4,0
15,6,3,0
126,683,4,0
1678,72,4,0
1600,476,4,0
1449,369,4,0
1325,167,5,0
825,14,4,0
1391,681,3,0
113,98,5,0
1676,667,4,0
1198,145,5,0
463,741,4,0
1691,799,4,0
1157,561,4,0
410,174,3,0
1453,441,3,0
378,29,4,0
105,479,3,0
1540,167,3,0
219,549,5,0
1428,526,5,0
284,570,4,0
1293,571,5,0
1770,735,5,0
583,527,4,0
995,80,5,0
780,134,3,0
1073,627,5,0
29,71,4,0
717,733,5,0
758,642,5,0
1239,501,3,0
505,602,3,0
1359,271,3,0
1548,691,4,0
639,591,4,0
182,783,4,0
230,314,3,0
461,750,5,0
220,198,4,0
272,282,3,0
820,296,3,0
1721,623,5,0
1505,445,5,0
1001,340,3,0
1461,266,5,0
1069,628,5,0
279,234,3,0
822,299,5,0
1665,237,5,0
797,38,3,0
264,584,5,0
870,523,5,0
1549,213,5,0
1200,270,5,0
538,123,5,0
1283,752,4,0
93,656,3,0
404,200,4,0
1149,542,5,0
416,613,5,0
300,400,3,0
290,125,4,0
1798,174,3,0
641,626,5,0
1249,549,5,0
467,261,3,0
1465,726,4,0
1689,385,4,0
1391,569,3,0
988,654,4,0
768,642,4,0
1191,598,5,0
178,600,4,0
1181,790,5,0
238,787,4,0
1669,759,3,0
129,139,5,0
613,549,5,0
102,564,2,0
603,327,3,0
506,297,3,0
397,703,5,0
266,417,4,0
39,551,5,0
1791,494,4,0
627,2,5,0
664,718,5,0
903,554,3,0
83,314,2,0
1140,96,4,0
1700,328,4,0
790,553,5,0
1639,736,3,0
1521,755,4,0
1427,333,3,0
1274,174,3,0
720,268,5,0
165,578,5,0
500,677,5,0
1667,534,4,0
163,214,5,0
1314,384,4,0
1700,108,4,0
938,266,5,0
506,317,4,0
42,638,4,0
1351,586,4,0
269,775,3,0
1251,127,5,0
64,499,4,0
751,499,3,0
866,138,4,0
26,584,4,0
1220,6,4,0
1201,315,2,0
264,29,4,0
193,299,5,0
1578,322,4,0
34,774,3,0
263,250,2,0
1380,27,5,0
334,136,5,0
724,686,5,0
269,722,3,0
97,495,5,0
357,388,5,0
1762,446,3,0
920,136,5,0
1686,792,5,0
12,456,5,0
1117,70,5,0
1639,419,4,0
679,732,5,0
11,146,5,0
1125,86,3,0
357,38,3,0
923,636,5,0
1610,241,3,0
53,391,3,0
835,62,3,0
502,651,3,0
1175,54,4,0
485,439,4,0
1449,193,4,0
135,264,4,0
129,357,5,0
143,148,3,0
1069,3,5,0
964,529,5,0
555,775,5,0
1025,147,5,0
1418,377,4,0
1272,54,4,0
1606,134,3,0
134,644,4,0
1338,675,4,0
1493,390,4,0
139,547,3,0
420,124,4,0
1128,162,5,0
546,408,5,0
1609,667,4,0
581,366,3,0
87,163,5,0
177,686,5,0
853,559,4,0
251,763,5,0
491,561,4,0
1047,641,4,0
1438,155,4,0
688,508,3,0
1176,316,2,0
1591,135,4,0
698,703,3,0
1203,48,3,0
525,119,3,0
992,741,4,0
894,94,3,0
305,199,5,0
59,230,5,0
45,489,4,0
349,102,3,0
1293,485,5,0
16,294,4,0
793,779,5,0
1481,672,5,0
76,126,4,0
315,449,3,0
1498,597,4,0
929,286,5,0
1742,441,4,0
1036,688,4,0
285,402,4,0
1062,454,3,0
1633,391,5,0
177,46,5,0
1699,251,5,0
906,44,4,0
791,60,5,0
1305,104,4,0
750,619,1,0
689,597,3,0
1042,409,4,0
1749,653,5,0
799,206,5,0
358,403,3,0
1547,468,5,0
273,451,3,0
599,351,5,0
438,75,4,0
1528,220,5,0
732,243,4,0
1493,218,4,0
1550,436,2,0
1270,429,3,0
859,572,4,0
455,579,2,0
1496,304,5,0
1439,269,4,0
416,753,5,0
226,308,4,0
1395,723,5,0
1028,138,4,0
679,732,4,0
1519,728,4,0
1263,579,2,0
637,620,5,0
956,431,3,0
753,550,4,0
31,225,3,0
377,523,5,0
1348,548,4,0
1203,396,4,0
1099,81,3,0
1041,591,4,0
52,700,4,0
965,674,5,0
208,769,4,0
253,151,5,0
31,685,4,0
1477,211,5,0
513,2,2,0
1287,14,4,0
1794,284,5,0
508,754,3,0
648,504,4,0
283,551,5,0
721,266,5,0
322,496,4,0
31,703,4,0
1690,332,5,0
883,524,4,0
1025,90,5,0
1142,242,4,0
318,55,5,0
75,657,3,0
1585,715,5,0
638,366,4,0
1691,683,4,0
1704,416,4,0
220,198,5,0
1329,48,4,0
228,495,4,0
578,488,5,0
1557,520,3,0
1009,471,5,0
657,385,4,0
575,536,4,0
421,405,4,0
832,21,3,0
1504,266,5,0
227,163,5,0
6,752,4,0
861,622,4,0
687,572,4,0
820,498,4,0
278,324,3,0
1159,269,4,0
1607,704,5,0
844,669,3,0
1177,189,4,0
1705,175,4,0
114,797,3,0
217,629,5,0
1077,468,4,0
1559,651,4,0
1584,565,4,0
271,696,4,0
1698,665,2,0
592,797,3,0
113,584,5,0
1186,587,4,0
1712,650,4,0
215,89,4,0
1108,787,4,0
812,129,5,0
1294,753,5,0
533,516,4,0
799,27,5,0
961,485,4,0
116,625,5,0
1296,48,4,0
445,506,3,0
463,654,4,0
1060,160,4,0
219,730,5,0
1659,762,1,0
1495,739,3,0
656,555,4,0
715,679,4,0
1080,260,3,0
1017,782,5,0
1697,239,5,0
1784,316,2,0
789,191,5,0
704,494,4,0
935,543,5,0
536,399,4,0
1264,47,2,0
34,786,4,0
1743,738,4,0
1036,575,4,0
543,538,3,0
1532,229,5,0
277,61,5,0
1391,78,3,0
1667,738,4,0
1296,335,4,0
149,197,2,0
903,434,3,0
1278,76,5,0
977,582,4,0
1297,9,4,0
1109,285,5,0
348,213,5,0
26,366,4,0
875,245,5,0
234,500,4,0
1718,79,3,0
1768,636,4,0
1606,25,4,0
558,269,4,0
266,586,4,0
262,395,5,0
191,272,2,0
189,295,5,0
711,421,3,0
591,198,4,0
1504,679,4,0
694,117,4,0
1673,13,5,0
109,8,3,0
528,208,5,0
1333,788,4,0
209,646,4,0
1245,160,4,0
975,59,4,0
1262,674,5,0
1386,423,3,0
332,215,3,0
380,541,4,0
1163,582,5,0
508,82,3,0
383,568,4,0
959,425,5,0
1750,706,4,0
419,472,3,0
1619,493,4,0
1700,453,4,0
973,248,4,0
1776,39,4,0
264,560,5,0
60,339,3,0
336,593,3,0
1359,613,5,0
316,683,4,0
87,88,5,0
502,126,3,0
1586,302,5,0
104,211,5,0
776,139,4,0
1363,733,4,0
622,236,5,0
1203,601,4,0
1098,304,4,0
470,0,5,0
76,498,4,0
1722,388,4,0
548,265,5,0
1712,135,4,0
1356,21,3,0
949,353,4,0
992,142,4,0
1341,13,5,0
1691,113,4,0
253,318,5,0
793,311,4,0
1032,137,4,0
10,772,3,0
1746,508,4,0
87,183,5,0
1043,556,3,0
357,508,3,0
735,55,4,0
1270,747,3,0
866,377,4,0
1353,276,3,0
396,438,5,0
1190,415,5,0
920,549,5,0
132,603,5,0
1796,397,1,0
1509,186,5,0
166,631,4,0
316,454,4,0
1550,538,2,0
267,81,2,0
0,377,4,0
687,112,5,0
476,705,4,0
324,656,5,0
32,649,3,0
464,179,5,0
1423,534,4,0
