user,item,rating
3.0,2883.0,5.0
1.0,521.0,5.0
94.0,961.0,4.0
78.0,428.0,1.0
43.0,3745.0,1.0
89.0,1201.0,5.0
30.0,3835.0,5.0
89.0,1414.0,1.0
16.0,798.0,5.0
34.0,1473.0,1.0
72.0,1453.0,1.0
98.0,2358.0,5.0
67.0,285.0,1.0
76.0,684.0,4.0
82.0,386.0,1.0
17.0,934.0,1.0
22.0,2649.0,1.0
15.0,1126.0,5.0
0.0,320.0,5.0
95.0,3263.0,4.0
78.0,3514.0,1.0
87.0,3811.0,5.0
0.0,944.0,1.0
35.0,581.0,5.0
39.0,2964.0,5.0
57.0,2654.0,1.0
10.0,3046.0,2.0
13.0,228.0,5.0
4.0,503.0,5.0
21.0,2589.0,1.0
51.0,2014.0,1.0
30.0,3162.0,5.0
97.0,1866.0,5.0
50.0,1326.0,1.0
65.0,3679.0,5.0
1.0,2507.0,5.0
23.0,3302.0,5.0
67.0,1085.0,1.0
65.0,3068.0,5.0
78.0,3792.0,1.0
54.0,1336.0,4.0
43.0,2285.0,1.0
24.0,884.0,5.0
61.0,663.0,1.0
48.0,2997.0,1.0
38.0,3781.0,5.0
87.0,3069.0,2.0
25.0,2919.0,1.0
41.0,1710.0,4.0
23.0,3477.0,5.0
31.0,513.0,5.0
43.0,2096.0,1.0
62.0,3345.0,1.0
2.0,293.0,3.0
26.0,3509.0,5.0
19.0,958.0,1.0
74.0,2715.0,5.0
3.0,3978.0,5.0
63.0,3255.0,5.0
81.0,1468.0,3.0
95.0,1741.0,1.0
84.0,3859.0,1.0
29.0,620.0,5.0
29.0,3457.0,5.0
57.0,647.0,5.0
68.0,3014.0,5.0
90.0,2730.0,1.0
9.0,1579.0,1.0
84.0,509.0,1.0
65.0,2023.0,5.0
88.0,476.0,1.0
15.0,1306.0,5.0
88.0,3688.0,5.0
19.0,2089.0,5.0
12.0,2874.0,5.0
53.0,1441.0,5.0
17.0,2597.0,2.0
70.0,3396.0,1.0
1.0,3793.0,5.0
46.0,2675.0,5.0
60.0,1599.0,1.0
53.0,173.0,4.0
28.0,2524.0,1.0
24.0,3128.0,2.0
1.0,1909.0,5.0
52.0,1713.0,1.0
20.0,3542.0,5.0
76.0,1851.0,1.0
54.0,3677.0,5.0
12.0,605.0,5.0
85.0,2913.0,5.0
1.0,2402.0,5.0
23.0,3528.0,5.0
35.0,3097.0,5.0
79.0,413.0,1.0
87.0,1299.0,5.0
74.0,3764.0,4.0
96.0,3451.0,5.0
81.0,1047.0,5.0
63.0,969.0,5.0
82.0,1717.0,5.0
81.0,3712.0,2.0
9.0,1660.0,5.0
59.0,180.0,1.0
51.0,2267.0,5.0
67.0,1403.0,1.0
19.0,2945.0,2.0
41.0,126.0,5.0
72.0,1310.0,1.0
85.0,2590.0,5.0
77.0,806.0,1.0
30.0,259.0,4.0
9.0,3585.0,1.0
60.0,853.0,5.0
78.0,454.0,1.0
95.0,1690.0,3.0
60.0,928.0,5.0
32.0,3350.0,1.0
74.0,416.0,5.0
51.0,671.0,5.0
26.0,1086.0,5.0
60.0,1.0,5.0
8.0,3947.0,4.0
20.0,424.0,1.0
9.0,2768.0,1.0
37.0,680.0,1.0
53.0,3377.0,5.0
41.0,1950.0,5.0
85.0,1457.0,5.0
92.0,1749.0,5.0
85.0,3680.0,5.0
76.0,1685.0,1.0
8.0,2367.0,5.0
32.0,3975.0,5.0
63.0,1879.0,5.0
17.0,104.0,3.0
67.0,2556.0,1.0
0.0,3127.0,5.0
51.0,3145.0,5.0
81.0,3870.0,5.0
21.0,483.0,1.0
38.0,3822.0,5.0
52.0,3379.0,1.0
10.0,247.0,1.0
52.0,174.0,5.0
74.0,3619.0,1.0
28.0,689.0,3.0
18.0,718.0,5.0
26.0,1350.0,5.0
87.0,1683.0,4.0
2.0,112.0,4.0
35.0,394.0,5.0
86.0,2123.0,1.0
67.0,2364.0,1.0
63.0,3395.0,3.0
86.0,1779.0,5.0
35.0,664.0,5.0
3.0,857.0,5.0
1.0,814.0,5.0
23.0,403.0,1.0
23.0,3757.0,1.0
64.0,908.0,5.0
56.0,3785.0,5.0
1.0,1656.0,5.0
25.0,324.0,1.0
1.0,1481.0,4.0
31.0,3176.0,3.0
33.0,220.0,1.0
70.0,789.0,1.0
92.0,1210.0,5.0
35.0,1579.0,5.0
52.0,1183.0,5.0
17.0,757.0,1.0
27.0,843.0,5.0
13.0,3333.0,5.0
65.0,1.0,5.0
92.0,1438.0,5.0
35.0,3895.0,5.0
67.0,594.0,1.0
93.0,3986.0,5.0
65.0,853.0,5.0
13.0,1616.0,5.0
73.0,3386.0,5.0
19.0,1715.0,1.0
19.0,2977.0,5.0
55.0,2905.0,1.0
4.0,296.0,5.0
96.0,3588.0,5.0
37.0,2364.0,1.0
12.0,1267.0,2.0
4.0,1582.0,5.0
75.0,2647.0,5.0
76.0,2643.0,1.0
78.0,1630.0,1.0
64.0,3212.0,5.0
12.0,1406.0,5.0
72.0,1154.0,5.0
70.0,1298.0,1.0
76.0,3302.0,1.0
13.0,348.0,5.0
8.0,1569.0,3.0
25.0,1570.0,5.0
9.0,324.0,5.0
37.0,3501.0,1.0
49.0,45.0,1.0
21.0,1355.0,2.0
28.0,1667.0,1.0
56.0,2008.0,5.0
81.0,3421.0,5.0
70.0,705.0,1.0
7.0,2858.0,1.0
19.0,3843.0,4.0
29.0,1237.0,5.0
86.0,3624.0,5.0
27.0,1901.0,5.0
0.0,2050.0,4.0
26.0,3056.0,5.0
1.0,581.0,1.0
46.0,3005.0,1.0
72.0,320.0,5.0
79.0,3470.0,1.0
94.0,2171.0,1.0
24.0,1057.0,4.0
67.0,917.0,3.0
63.0,3167.0,5.0
6.0,3579.0,5.0
49.0,1933.0,4.0
53.0,187.0,5.0
73.0,2851.0,5.0
1.0,3769.0,5.0
69.0,2241.0,2.0
7.0,335.0,5.0
36.0,2857.0,5.0
93.0,2432.0,5.0
68.0,1336.0,3.0
76.0,222.0,1.0
50.0,3654.0,5.0
21.0,2018.0,5.0
26.0,3684.0,5.0
77.0,1400.0,1.0
9.0,2889.0,2.0
68.0,19.0,4.0
27.0,2468.0,5.0
27.0,1349.0,5.0
19.0,3500.0,5.0
22.0,150.0,1.0
21.0,2498.0,1.0
78.0,2733.0,1.0
20.0,2847.0,5.0
27.0,1014.0,5.0
67.0,760.0,2.0
84.0,776.0,2.0
52.0,913.0,1.0
33.0,1622.0,1.0
25.0,3809.0,1.0
21.0,3773.0,5.0
34.0,791.0,4.0
87.0,826.0,5.0
43.0,832.0,1.0
72.0,1573.0,5.0
27.0,314.0,5.0
21.0,1168.0,3.0
8.0,1759.0,5.0
93.0,1342.0,5.0
35.0,3442.0,5.0
40.0,2222.0,1.0
89.0,3119.0,1.0
15.0,2736.0,5.0
65.0,2116.0,5.0
36.0,1072.0,5.0
9.0,1589.0,1.0
25.0,1853.0,1.0
17.0,423.0,1.0
21.0,655.0,5.0
34.0,741.0,1.0
47.0,916.0,5.0
86.0,1656.0,5.0
39.0,1695.0,5.0
68.0,3036.0,3.0
55.0,720.0,1.0
1.0,168.0,2.0
16.0,3165.0,2.0
27.0,3277.0,5.0
67.0,560.0,1.0
39.0,3917.0,4.0
49.0,3470.0,5.0
21.0,1007.0,1.0
84.0,1644.0,2.0
54.0,604.0,1.0
2.0,634.0,5.0
29.0,1183.0,5.0
81.0,3393.0,5.0
14.0,3047.0,1.0
7.0,1635.0,2.0
29.0,1671.0,5.0
52.0,1986.0,1.0
46.0,3330.0,2.0
41.0,407.0,5.0
92.0,1666.0,5.0
37.0,1628.0,1.0
60.0,2818.0,5.0
49.0,1162.0,2.0
72.0,1016.0,3.0
65.0,1077.0,5.0
60.0,2402.0,5.0
84.0,724.0,1.0
54.0,2757.0,1.0
53.0,3514.0,5.0
81.0,518.0,2.0
4.0,3860.0,1.0
2.0,738.0,5.0
27.0,3550.0,5.0
42.0,3701.0,1.0
30.0,2977.0,5.0
46.0,711.0,5.0
35.0,86.0,4.0
13.0,357.0,5.0
26.0,1077.0,5.0
30.0,1183.0,5.0
44.0,976.0,1.0
2.0,702.0,5.0
17.0,542.0,1.0
94.0,448.0,1.0
25.0,3074.0,5.0
81.0,1456.0,5.0
95.0,2311.0,5.0
49.0,1634.0,3.0
60.0,2648.0,5.0
16.0,1099.0,1.0
81.0,1663.0,5.0
7.0,983.0,1.0
15.0,2207.0,3.0
10.0,3191.0,1.0
26.0,2437.0,5.0
36.0,12.0,5.0
35.0,2602.0,3.0
4.0,1526.0,5.0
60.0,227.0,4.0
10.0,777.0,5.0
62.0,3376.0,1.0
63.0,1680.0,5.0
76.0,3473.0,1.0
56.0,2160.0,5.0
1.0,3163.0,5.0
5.0,2925.0,1.0
29.0,1571.0,5.0
70.0,1985.0,1.0
31.0,1335.0,1.0
54.0,103.0,1.0
86.0,1279.0,5.0
77.0,207.0,1.0
79.0,3993.0,1.0
72.0,3410.0,3.0
64.0,1732.0,5.0
27.0,2351.0,5.0
13.0,3209.0,5.0
32.0,3165.0,3.0
29.0,3136.0,5.0
49.0,2617.0,1.0
30.0,10.0,5.0
16.0,3838.0,1.0
18.0,1215.0,5.0
20.0,3469.0,1.0
70.0,3332.0,5.0
26.0,204.0,5.0
9.0,955.0,1.0
51.0,1712.0,3.0
25.0,1999.0,1.0
41.0,705.0,5.0
95.0,284.0,1.0
33.0,66.0,1.0
16.0,1554.0,4.0
95.0,250.0,1.0
63.0,555.0,5.0
21.0,705.0,2.0
7.0,1261.0,1.0
32.0,1846.0,1.0
1.0,851.0,5.0
85.0,2367.0,5.0
45.0,186.0,5.0
50.0,2993.0,5.0
61.0,3846.0,1.0
2.0,2151.0,1.0
52.0,166.0,5.0
54.0,2378.0,1.0
9.0,3430.0,5.0
61.0,3954.0,5.0
86.0,3961.0,4.0
98.0,958.0,5.0
24.0,3089.0,5.0
23.0,896.0,3.0
12.0,734.0,5.0
78.0,2626.0,1.0
70.0,2747.0,4.0
25.0,1999.0,5.0
92.0,3418.0,3.0
34.0,554.0,3.0
43.0,3659.0,1.0
86.0,1642.0,5.0
81.0,1969.0,1.0
26.0,3209.0,5.0
12.0,341.0,5.0
44.0,2467.0,1.0
42.0,2480.0,1.0
28.0,755.0,5.0
4.0,2778.0,5.0
54.0,2850.0,1.0
44.0,1977.0,5.0
40.0,3219.0,1.0
12.0,149.0,5.0
38.0,2040.0,5.0
53.0,3753.0,5.0
42.0,2703.0,1.0
28.0,3354.0,1.0
60.0,172.0,3.0
19.0,2704.0,5.0
34.0,2547.0,1.0
6.0,1550.0,1.0
59.0,3758.0,5.0
60.0,1796.0,5.0
68.0,2306.0,1.0
23.0,1518.0,1.0
19.0,1538.0,5.0
12.0,3920.0,5.0
30.0,195.0,5.0
54.0,3446.0,1.0
63.0,569.0,5.0
95.0,2480.0,4.0
81.0,2694.0,3.0
54.0,163.0,1.0
23.0,267.0,5.0
23.0,2590.0,4.0
24.0,2194.0,3.0
1.0,3709.0,5.0
13.0,1005.0,5.0
70.0,2749.0,1.0
66.0,805.0,1.0
26.0,1879.0,5.0
22.0,2069.0,4.0
16.0,3171.0,5.0
34.0,3018.0,5.0
12.0,542.0,5.0
35.0,3259.0,5.0
63.0,2825.0,5.0
59.0,1822.0,1.0
54.0,1034.0,2.0
63.0,2434.0,5.0
77.0,3593.0,1.0
34.0,1842.0,1.0
18.0,2964.0,1.0
67.0,1337.0,5.0
89.0,2109.0,1.0
92.0,2853.0,3.0
58.0,454.0,3.0
56.0,3253.0,5.0
46.0,645.0,1.0
36.0,1614.0,5.0
13.0,2437.0,5.0
20.0,3077.0,4.0
77.0,2316.0,1.0
95.0,3409.0,2.0
24.0,1292.0,2.0
33.0,1227.0,1.0
22.0,3963.0,1.0
88.0,260.0,5.0
88.0,2163.0,1.0
96.0,247.0,4.0
82.0,3952.0,3.0
35.0,3684.0,5.0
13.0,3454.0,5.0
19.0,1017.0,5.0
56.0,3248.0,5.0
72.0,2477.0,1.0
54.0,1807.0,1.0
68.0,2444.0,3.0
8.0,1285.0,5.0
13.0,2951.0,5.0
74.0,2499.0,5.0
54.0,2312.0,2.0
1.0,675.0,5.0
60.0,3463.0,5.0
38.0,565.0,1.0
70.0,3968.0,1.0
65.0,657.0,5.0
60.0,1760.0,5.0
39.0,435.0,1.0
4.0,2354.0,4.0
1.0,1246.0,1.0
31.0,3631.0,1.0
85.0,506.0,5.0
35.0,2081.0,3.0
29.0,2824.0,5.0
5.0,88.0,3.0
6.0,511.0,5.0
78.0,3997.0,1.0
63.0,142.0,5.0
67.0,1347.0,4.0
85.0,1536.0,5.0
40.0,237.0,1.0
49.0,3179.0,3.0
79.0,2405.0,1.0
16.0,430.0,1.0
8.0,1269.0,3.0
27.0,2825.0,5.0
81.0,1354.0,4.0
81.0,3817.0,5.0
5.0,3310.0,1.0
95.0,644.0,1.0
82.0,3450.0,5.0
35.0,1577.0,5.0
77.0,936.0,1.0
93.0,385.0,5.0
68.0,2527.0,1.0
44.0,1609.0,5.0
92.0,1769.0,5.0
65.0,2104.0,5.0
60.0,3374.0,5.0
42.0,2190.0,2.0
18.0,901.0,1.0
7.0,1929.0,1.0
67.0,2763.0,5.0
69.0,180.0,1.0
21.0,2698.0,1.0
87.0,3167.0,2.0
60.0,1616.0,5.0
60.0,2605.0,2.0
32.0,3330.0,3.0
8.0,3626.0,5.0
53.0,3408.0,5.0
1.0,5.0,5.0
78.0,1675.0,1.0
62.0,3293.0,1.0
94.0,2118.0,5.0
24.0,412.0,5.0
16.0,942.0,1.0
94.0,423.0,5.0
32.0,442.0,3.0
76.0,2550.0,3.0
86.0,1483.0,5.0
17.0,1393.0,1.0
28.0,1814.0,2.0
42.0,878.0,4.0
34.0,1342.0,1.0
23.0,2052.0,1.0
0.0,1886.0,5.0
40.0,3981.0,1.0
65.0,2135.0,5.0
68.0,1286.0,5.0
77.0,671.0,4.0
48.0,1740.0,3.0
68.0,3214.0,5.0
5.0,1213.0,1.0
46.0,3918.0,1.0
84.0,2854.0,1.0
63.0,2909.0,5.0
30.0,1479.0,5.0
19.0,1799.0,5.0
3.0,1677.0,5.0
78.0,665.0,2.0
34.0,3422.0,5.0
71.0,2196.0,5.0
38.0,2175.0,5.0
3.0,3435.0,5.0
17.0,524.0,1.0
87.0,2030.0,5.0
26.0,2104.0,5.0
53.0,1099.0,5.0
57.0,1674.0,1.0
60.0,2093.0,5.0
18.0,526.0,1.0
30.0,2926.0,3.0
53.0,3424.0,5.0
74.0,102.0,1.0
67.0,2372.0,1.0
26.0,2390.0,5.0
84.0,1229.0,1.0
52.0,113.0,5.0
72.0,1900.0,1.0
64.0,3633.0,5.0
78.0,829.0,5.0
26.0,2507.0,5.0
81.0,3881.0,1.0
51.0,2457.0,1.0
32.0,3443.0,5.0
79.0,2475.0,1.0
89.0,3285.0,1.0
46.0,1502.0,5.0
25.0,1192.0,1.0
96.0,2170.0,4.0
46.0,442.0,1.0
94.0,544.0,3.0
10.0,3079.0,5.0
61.0,1192.0,5.0
56.0,1759.0,5.0
13.0,584.0,5.0
51.0,3282.0,5.0
30.0,3468.0,5.0
80.0,729.0,1.0
92.0,63.0,5.0
68.0,1916.0,1.0
17.0,1589.0,1.0
50.0,746.0,5.0
28.0,827.0,5.0
33.0,858.0,1.0
1.0,3620.0,5.0
77.0,3931.0,1.0
23.0,602.0,1.0
21.0,904.0,1.0
98.0,3439.0,5.0
44.0,1036.0,5.0
84.0,1548.0,1.0
44.0,2271.0,5.0
27.0,3255.0,5.0
4.0,1884.0,5.0
36.0,2802.0,5.0
51.0,787.0,1.0
20.0,424.0,3.0
13.0,1360.0,5.0
13.0,2628.0,5.0
7.0,2355.0,1.0
96.0,1747.0,5.0
54.0,3065.0,1.0
88.0,1404.0,5.0
76.0,49.0,3.0
37.0,1202.0,1.0
35.0,1448.0,5.0
6.0,2809.0,1.0
33.0,2852.0,1.0
44.0,2914.0,5.0
14.0,1763.0,3.0
20.0,319.0,5.0
73.0,444.0,5.0
85.0,2877.0,5.0
23.0,1634.0,4.0
30.0,1633.0,5.0
17.0,1711.0,1.0
15.0,1765.0,5.0
92.0,3359.0,5.0
69.0,3094.0,1.0
65.0,1233.0,5.0
1.0,283.0,5.0
37.0,2416.0,1.0
85.0,3957.0,5.0
54.0,3214.0,5.0
26.0,2951.0,5.0
81.0,2966.0,5.0
21.0,1049.0,1.0
81.0,750.0,5.0
4.0,2535.0,5.0
82.0,951.0,3.0
31.0,2018.0,5.0
23.0,1220.0,1.0
55.0,76.0,1.0
86.0,1456.0,5.0
61.0,1004.0,1.0
36.0,3322.0,5.0
78.0,1376.0,1.0
53.0,2787.0,5.0
66.0,489.0,1.0
88.0,859.0,5.0
54.0,2078.0,5.0
7.0,45.0,2.0
98.0,2745.0,5.0
95.0,3446.0,1.0
94.0,3145.0,5.0
60.0,1579.0,5.0
13.0,2449.0,5.0
95.0,2452.0,1.0
49.0,1071.0,1.0
25.0,2029.0,3.0
98.0,3806.0,5.0
66.0,2589.0,2.0
86.0,2989.0,5.0
76.0,3570.0,5.0
25.0,3074.0,1.0
35.0,1461.0,2.0
74.0,662.0,1.0
1.0,1337.0,5.0
54.0,3095.0,1.0
13.0,3707.0,5.0
12.0,2381.0,5.0
92.0,1175.0,5.0
72.0,2113.0,5.0
0.0,1098.0,5.0
6.0,3610.0,1.0
99.0,3598.0,1.0
67.0,2933.0,5.0
34.0,3532.0,4.0
13.0,1955.0,5.0
31.0,327.0,5.0
19.0,3505.0,5.0
6.0,2428.0,1.0
60.0,2434.0,5.0
33.0,2423.0,1.0
30.0,1416.0,3.0
18.0,961.0,5.0
86.0,3709.0,5.0
13.0,1480.0,5.0
50.0,918.0,1.0
49.0,1956.0,3.0
94.0,277.0,1.0
70.0,3513.0,1.0
62.0,318.0,1.0
88.0,581.0,5.0
30.0,2556.0,5.0
24.0,3748.0,5.0
61.0,3075.0,1.0
17.0,292.0,1.0
56.0,1525.0,5.0
15.0,1632.0,5.0
86.0,2134.0,5.0
29.0,126.0,5.0
8.0,710.0,5.0
74.0,3122.0,1.0
82.0,1208.0,3.0
57.0,749.0,1.0
73.0,1723.0,5.0
93.0,3143.0,5.0
18.0,3018.0,5.0
19.0,3934.0,1.0
63.0,3104.0,5.0
46.0,3060.0,5.0
67.0,1634.0,3.0
80.0,1485.0,1.0
19.0,3012.0,5.0
92.0,1831.0,1.0
68.0,1419.0,1.0
15.0,3311.0,5.0
46.0,1358.0,1.0
18.0,3087.0,1.0
79.0,3077.0,1.0
68.0,891.0,1.0
14.0,656.0,1.0
17.0,1367.0,1.0
52.0,1831.0,1.0
79.0,2943.0,4.0
84.0,251.0,1.0
42.0,2463.0,3.0
50.0,3405.0,5.0
6.0,3072.0,1.0
19.0,3164.0,5.0
22.0,234.0,5.0
84.0,65.0,1.0
12.0,2269.0,2.0
41.0,2539.0,4.0
4.0,2861.0,5.0
82.0,3272.0,5.0
52.0,3351.0,2.0
41.0,2230.0,5.0
61.0,927.0,5.0
98.0,1307.0,1.0
81.0,528.0,5.0
95.0,3824.0,5.0
21.0,3192.0,1.0
40.0,1543.0,1.0
75.0,459.0,1.0
26.0,1623.0,5.0
98.0,3909.0,2.0
62.0,258.0,1.0
3.0,1536.0,5.0
16.0,481.0,5.0
99.0,1488.0,1.0
73.0,1977.0,5.0
75.0,522.0,4.0
31.0,3697.0,4.0
38.0,2690.0,5.0
83.0,1238.0,1.0
68.0,251.0,5.0
16.0,1167.0,1.0
17.0,897.0,5.0
31.0,105.0,5.0
94.0,1431.0,1.0
89.0,2712.0,1.0
0.0,35.0,2.0
12.0,3648.0,5.0
55.0,3057.0,1.0
35.0,215.0,5.0
63.0,2236.0,5.0
88.0,3154.0,5.0
45.0,3228.0,2.0
9.0,2023.0,1.0
87.0,2776.0,5.0
55.0,867.0,1.0
60.0,1623.0,5.0
38.0,2467.0,5.0
92.0,249.0,5.0
30.0,776.0,5.0
18.0,1268.0,1.0
56.0,2485.0,5.0
9.0,1778.0,4.0
93.0,1248.0,2.0
1.0,831.0,4.0
70.0,1239.0,1.0
1.0,3049.0,5.0
0.0,962.0,5.0
10.0,200.0,1.0
50.0,1303.0,5.0
84.0,2316.0,1.0
26.0,2498.0,5.0
67.0,1697.0,1.0
13.0,2789.0,5.0
60.0,3052.0,5.0
95.0,1522.0,1.0
65.0,2157.0,5.0
16.0,624.0,5.0
13.0,506.0,5.0
24.0,3126.0,5.0
21.0,1220.0,3.0
69.0,2520.0,1.0
18.0,2012.0,3.0
0.0,711.0,2.0
94.0,2212.0,5.0
35.0,3507.0,5.0
50.0,330.0,5.0
53.0,1294.0,5.0
34.0,638.0,1.0
95.0,3156.0,1.0
48.0,601.0,1.0
32.0,1177.0,5.0
32.0,1790.0,3.0
51.0,3328.0,5.0
92.0,27.0,4.0
20.0,1964.0,2.0
8.0,1315.0,5.0
95.0,3315.0,1.0
88.0,315.0,2.0
8.0,225.0,5.0
9.0,1733.0,4.0
51.0,258.0,1.0
95.0,2180.0,3.0
31.0,2464.0,5.0
67.0,1415.0,1.0
33.0,1209.0,1.0
81.0,49.0,1.0
68.0,2772.0,5.0
73.0,889.0,5.0
29.0,1965.0,5.0
91.0,2816.0,2.0
1.0,2114.0,5.0
94.0,3930.0,1.0
12.0,1591.0,5.0
18.0,1931.0,1.0
7.0,1509.0,1.0
76.0,1479.0,1.0
82.0,1757.0,5.0
68.0,1495.0,1.0
84.0,3360.0,5.0
36.0,631.0,5.0
77.0,2362.0,1.0
87.0,289.0,5.0
63.0,2047.0,5.0
1.0,260.0,5.0
90.0,3147.0,1.0
85.0,1707.0,5.0
5.0,1124.0,1.0
49.0,3392.0,1.0
36.0,427.0,4.0
90.0,1253.0,1.0
69.0,1756.0,3.0
23.0,995.0,3.0
48.0,2714.0,1.0
87.0,3167.0,5.0
52.0,1295.0,5.0
98.0,1960.0,4.0
6.0,2368.0,1.0
35.0,3013.0,5.0
44.0,3860.0,5.0
70.0,868.0,1.0
59.0,3970.0,1.0
0.0,269.0,5.0
92.0,3049.0,5.0
56.0,3626.0,5.0
93.0,2707.0,5.0
16.0,1210.0,5.0
93.0,311.0,5.0
1.0,1129.0,5.0
40.0,3608.0,1.0
36.0,727.0,4.0
4.0,294.0,5.0
76.0,1583.0,5.0
31.0,1325.0,5.0
87.0,242.0,3.0
38.0,700.0,5.0
82.0,3563.0,5.0
56.0,2149.0,5.0
93.0,1060.0,5.0
13.0,1271.0,5.0
24.0,1736.0,1.0
4.0,943.0,5.0
52.0,241.0,3.0
9.0,1916.0,1.0
27.0,808.0,5.0
7.0,1828.0,1.0
10.0,2486.0,1.0
36.0,3253.0,5.0
37.0,1155.0,1.0
70.0,2509.0,1.0
7.0,412.0,1.0
2.0,3303.0,1.0
78.0,1205.0,1.0
92.0,2043.0,5.0
43.0,1495.0,1.0
80.0,2410.0,1.0
19.0,3693.0,1.0
9.0,56.0,1.0
47.0,2084.0,1.0
32.0,1424.0,4.0
68.0,581.0,3.0
94.0,2108.0,1.0
94.0,2887.0,5.0
7.0,2999.0,5.0
18.0,2572.0,1.0
81.0,1049.0,3.0
15.0,2301.0,1.0
66.0,3055.0,1.0
6.0,1826.0,1.0
46.0,2372.0,2.0
19.0,241.0,1.0
61.0,644.0,1.0
1.0,2396.0,5.0
16.0,363.0,1.0
54.0,780.0,3.0
82.0,737.0,1.0
2.0,3767.0,1.0
1.0,2164.0,5.0
88.0,166.0,5.0
37.0,214.0,1.0
54.0,1909.0,2.0
81.0,3259.0,5.0
12.0,3242.0,5.0
74.0,1172.0,4.0
49.0,9.0,4.0
22.0,1660.0,5.0
42.0,1869.0,1.0
13.0,928.0,5.0
32.0,1014.0,3.0
68.0,1278.0,5.0
84.0,430.0,1.0
19.0,1950.0,5.0
36.0,1059.0,5.0
88.0,73.0,4.0
53.0,2929.0,5.0
80.0,261.0,1.0
55.0,2349.0,1.0
82.0,3522.0,1.0
68.0,2546.0,3.0
76.0,2491.0,5.0
79.0,398.0,1.0
93.0,3025.0,1.0
13.0,784.0,5.0
69.0,1983.0,1.0
72.0,442.0,1.0
52.0,2089.0,5.0
27.0,2236.0,5.0
26.0,2740.0,5.0
53.0,3468.0,5.0
77.0,759.0,1.0
68.0,251.0,1.0
95.0,1940.0,1.0
26.0,1471.0,5.0
65.0,1243.0,5.0
68.0,651.0,5.0
28.0,557.0,1.0
94.0,2306.0,5.0
95.0,3465.0,1.0
75.0,1081.0,1.0
71.0,2083.0,2.0
3.0,339.0,5.0
16.0,1690.0,1.0
67.0,3165.0,1.0
46.0,2294.0,5.0
52.0,1919.0,4.0
60.0,2216.0,5.0
87.0,3259.0,5.0
18.0,2122.0,1.0
67.0,3004.0,1.0
27.0,1989.0,5.0
85.0,2286.0,5.0
23.0,3975.0,1.0
43.0,753.0,1.0
39.0,2225.0,5.0
93.0,2066.0,5.0
12.0,1075.0,5.0
52.0,3583.0,1.0
21.0,2292.0,1.0
97.0,1641.0,2.0
99.0,3577.0,1.0
19.0,3468.0,1.0
2.0,2089.0,5.0
41.0,1235.0,5.0
66.0,2552.0,5.0
13.0,3978.0,5.0
46.0,850.0,1.0
29.0,1392.0,5.0
67.0,208.0,5.0
6.0,205.0,5.0
39.0,98.0,5.0
20.0,1540.0,5.0
24.0,519.0,5.0
94.0,2224.0,5.0
14.0,328.0,1.0
79.0,171.0,1.0
27.0,1271.0,4.0
94.0,1548.0,5.0
32.0,3491.0,2.0
36.0,2455.0,2.0
6.0,2928.0,1.0
19.0,2352.0,5.0
65.0,2941.0,5.0
60.0,1416.0,3.0
86.0,252.0,5.0
95.0,113.0,2.0
81.0,306.0,2.0
74.0,3472.0,1.0
