user,item,rating,demographic
677,11,3,0
1250,177,5,0
1186,199,5,0
53,171,5,0
129,115,2,0
638,108,3,0
1314,43,5,0
32,180,5,0
278,73,5,0
83,1,5,0
826,152,4,0
188,150,5,0
960,128,4,0
1060,181,3,0
149,90,3,0
844,111,4,0
866,137,3,0
1118,93,4,0
624,144,3,0
1371,188,5,0
884,189,4,0
1275,10,5,0
674,75,5,0
513,99,1,0
656,157,5,0
76,112,4,0
796,54,2,0
1388,113,2,0
828,52,4,0
1107,27,4,0
496,94,4,0
1187,60,3,0
627,95,4,0
1253,23,5,0
1048,157,5,0
682,100,4,0
559,169,4,0
778,192,5,0
49,52,4,0
189,147,4,0
607,19,3,0
284,14,4,0
226,8,5,0
719,81,4,0
793,98,5,0
1060,108,3,0
1127,63,5,0
967,59,5,0
345,24,3,0
604,24,3,0
931,124,4,0
1039,155,3,0
1167,129,5,0
734,199,3,0
1187,129,3,0
55,37,4,0
1332,19,3,0
1344,27,4,0
1089,127,3,0
181,146,2,0
1248,154,4,0
526,142,5,0
874,129,5,0
202,27,4,0
21,57,3,0
830,126,3,0
450,94,4,0
881,41,5,0
54,143,5,0
98,10,5,0
431,183,3,0
1171,154,5,0
1299,39,5,0
474,158,4,0
1037,10,5,0
875,172,4,0
391,122,4,0
134,61,5,0
104,58,5,0
1329,0,3,0
985,153,4,0
1062,116,3,0
91,64,5,0
1199,119,3,0
547,65,3,0
754,40,3,0
346,143,4,0
535,158,5,0
1002,101,5,0
1309,190,5,0
1354,184,4,0
197,134,5,0
519,159,5,0
817,75,3,0
1399,179,5,0
313,142,4,0
378,150,5,0
347,57,4,0
675,198,5,0
471,89,5,0
508,30,3,0
307,82,5,0
607,165,3,0
1013,14,3,0
27,101,4,0
284,155,5,0
118,5,5,0
307,10,5,0
367,84,4,0
516,154,4,0
972,73,5,0
1223,43,3,0
695,5,5,0
1377,109,4,0
613,129,5,0
500,30,3,0
60,50,4,0
580,14,3,0
712,57,3,0
810,131,5,0
87,75,4,0
1241,138,1,0
1077,83,4,0
742,195,4,0
1158,160,5,0
675,171,5,0
933,57,3,0
1304,126,4,0
546,23,5,0
1107,104,3,0
1029,173,3,0
124,34,5,0
433,177,5,0
364,67,5,0
668,46,5,0
942,14,4,0
1366,35,5,0
79,68,5,0
267,90,4,0
779,60,5,0
379,147,4,0
1347,19,4,0
595,22,5,0
319,104,5,0
1018,83,3,0
128,145,4,0
309,40,4,0
917,22,5,0
1308,179,5,0
538,183,3,0
1003,28,5,0
1071,127,4,0
967,59,4,0
1171,168,4,0
127,27,4,0
385,160,5,0
853,116,5,0
1358,20,3,0
227,157,5,0
133,153,4,0
115,83,3,0
1034,31,4,0
687,103,4,0
598,86,2,0
953,92,4,0
1255,58,4,0
515,9,4,0
809,159,5,0
441,55,3,0
702,192,5,0
200,3,5,0
607,115,2,0
15,194,5,0
1083,118,5,0
147,9,4,0
368,165,2,0
588,179,5,0
1380,2,4,0
708,122,5,0
369,158,4,0
970,143,4,0
76,79,4,0
695,18,5,0
1002,136,4,0
1110,170,4,0
519,10,5,0
734,184,4,0
1273,9,5,0
456,183,2,0
632,55,4,0
836,178,4,0
758,40,3,0
78,139,4,0
871,111,3,0
1257,101,5,0
752,27,4,0
7,46,5,0
130,104,5,0
898,144,3,0
619,174,4,0
542,159,5,0
169,64,4,0
607,116,3,0
247,105,4,0
157,70,4,0
549,17,4,0
664,26,5,0
700,139,4,0
563,86,3,0
1152,144,4,0
289,102,5,0
1032,15,4,0
906,117,5,0
1001,17,4,0
595,125,5,0
400,16,5,0
383,199,4,0
263,96,5,0
246,6,4,0
179,142,4,0
1292,56,5,0
531,191,5,0
927,116,2,0
1294,93,5,0
536,144,4,0
691,128,4,0
855,157,5,0
108,128,4,0
882,43,3,0
1263,47,4,0
900,105,4,0
1248,97,5,0
1310,46,4,0
675,74,5,0
367,37,4,0
565,6,4,0
565,102,4,0
924,63,5,0
1313,42,5,0
64,87,5,0
957,42,4,0
1247,152,3,0
248,131,5,0
672,74,5,0
270,196,2,0
888,17,4,0
60,95,4,0
21,43,3,0
575,153,4,0
788,6,5,0
782,66,3,0
105,113,2,0
352,10,4,0
1207,8,5,0
528,58,4,0
48,63,5,0
349,42,4,0
983,94,5,0
1011,79,5,0
253,144,4,0
219,178,5,0
1011,4,5,0
304,96,4,0
462,98,5,0
423,163,4,0
1191,129,4,0
60,58,4,0
844,145,4,0
246,49,5,0
437,114,3,0
1089,83,3,0
1357,75,5,0
44,183,2,0
152,81,4,0
611,131,5,0
301,84,3,0
713,62,4,0
221,60,4,0
603,4,5,0
691,8,5,0
494,17,3,0
768,80,2,0
724,137,5,0
1231,142,5,0
416,52,4,0
1270,120,5,0
1019,39,5,0
977,139,4,0
1047,147,4,0
275,41,4,0
845,76,4,0
260,27,4,0
1297,56,5,0
622,119,3,0
1002,4,5,0
569,77,4,0
153,21,4,0
1250,140,5,0
475,83,3,0
437,166,4,0
1255,187,4,0
933,197,3,0
1097,108,4,0
559,128,4,0
723,126,3,0
571,93,5,0
498,77,4,0
459,86,4,0
164,69,4,0
1144,61,5,0
135,182,4,0
941,170,4,0
209,117,5,0
444,74,5,0
1220,32,3,0
606,96,3,0
341,161,4,0
477,89,5,0
1070,7,2,0
536,51,3,0
352,26,5,0
802,171,5,0
36,88,5,0
1063,152,3,0
437,22,3,0
107,27,4,0
1302,95,4,0
80,39,5,0
511,188,5,0
359,26,5,0
1329,83,3,0
1022,148,5,0
329,101,5,0
64,18,5,0
1034,115,4,0
1002,101,4,0
896,46,5,0
453,69,5,0
1235,38,3,0
289,6,5,0
743,120,5,0
402,181,3,0
105,99,2,0
175,47,5,0
337,7,5,0
91,198,4,0
507,62,4,0
233,16,5,0
416,112,4,0
547,16,5,0
438,169,5,0
329,46,5,0
1343,33,4,0
1023,165,5,0
1039,86,3,0
703,0,3,0
334,181,3,0
744,10,5,0
698,22,5,0
728,59,5,0
86,81,4,0
854,7,4,0
597,10,5,0
199,99,2,0
573,108,3,0
734,199,4,0
834,139,4,0
69,171,5,0
1101,26,5,0
718,81,4,0
106,188,5,0
960,141,4,0
837,191,5,0
204,134,4,0
894,126,3,0
354,2,4,0
1001,167,4,0
823,46,5,0
28,64,5,0
503,198,4,0
34,81,4,0
208,70,5,0
573,81,3,0
161,17,4,0
1335,68,5,0
262,139,4,0
1176,116,5,0
1271,39,4,0
199,83,2,0
1286,101,5,0
1179,156,4,0
860,29,5,0
609,121,5,0
373,38,3,0
745,3,4,0
389,173,4,0
1069,125,4,0
989,197,5,0
1136,190,5,0
1128,136,5,0
130,96,5,0
613,16,5,0
1176,116,4,0
852,168,4,0
1234,83,3,0
34,108,3,0
882,129,2,0
295,134,5,0
1080,7,4,0
92,131,5,0
1044,136,4,0
594,95,5,0
765,40,4,0
86,181,4,0
1354,199,3,0
362,47,4,0
602,150,4,0
1191,122,4,0
1203,124,4,0
1110,170,5,0
665,90,3,0
1309,191,5,0
1116,16,5,0
463,108,3,0
332,186,3,0
324,157,5,0
1189,14,3,0
308,18,5,0
697,138,3,0
303,126,4,0
990,22,4,0
1287,115,1,0
219,6,5,0
348,42,5,0
762,146,5,0
895,194,5,0
88,162,4,0
10,5,5,0
888,97,4,0
108,111,4,0
101,188,5,0
1051,190,5,0
315,89,4,0
43,42,5,0
621,89,5,0
786,176,5,0
981,116,5,0
479,28,5,0
822,165,3,0
1238,147,5,0
665,146,3,0
76,32,4,0
861,166,5,0
1190,100,5,0
83,67,5,0
716,143,4,0
1117,191,5,0
360,173,4,0
988,126,3,0
436,139,5,0
252,147,4,0
22,149,4,0
1264,188,5,0
46,122,5,0
1229,121,5,0
1365,114,4,0
189,60,4,0
889,135,3,0
777,134,5,0
1131,31,4,0
1377,121,5,0
948,118,5,0
94,3,4,0
603,195,5,0
613,136,5,0
1039,155,4,0
1075,151,5,0
340,49,5,0
1181,192,5,0
1383,41,5,0
281,89,5,0
738,20,2,0
531,190,5,0
751,141,4,0
91,2,3,0
783,0,3,0
1166,155,4,0
1245,175,4,0
1215,73,5,0
697,113,3,0
41,16,5,0
1100,28,5,0
738,20,3,0
1395,61,5,0
1222,170,3,0
950,90,3,0
1091,190,5,0
368,165,3,0
108,1,4,0
752,75,5,0
972,33,4,0
275,101,4,0
917,114,5,0
134,67,5,0
435,174,3,0
451,116,3,0
157,18,5,0
739,158,4,0
685,27,3,0
1212,145,4,0
375,165,4,0
284,155,4,0
775,16,3,0
610,43,3,0
164,96,4,0
656,4,4,0
452,119,3,0
1037,121,5,0
845,82,4,0
35,136,4,0
298,52,4,0
276,165,2,0
498,168,4,0
259,181,3,0
424,89,5,0
611,150,5,0
778,153,5,0
99,154,5,0
798,181,3,0
38,66,3,0
250,77,3,0
602,58,4,0
1,108,3,0
1381,150,5,0
897,30,3,0
41,178,5,0
890,97,4,0
824,66,2,0
1088,152,2,0
319,125,5,0
1165,107,4,0
905,75,5,0
313,15,3,0
48,165,4,0
583,55,4,0
1136,93,5,0
127,75,4,0
346,23,4,0
536,181,3,0
1206,14,5,0
209,5,4,0
619,37,4,0
1383,136,4,0
1268,86,3,0
72,113,3,0
573,173,3,0
629,134,4,0
143,30,3,0
1265,99,2,0
294,187,5,0
319,27,5,0
944,14,4,0
1289,77,4,0
45,186,2,0
174,60,4,0
503,145,3,0
1108,36,5,0
427,62,4,0
508,55,3,0
960,198,5,0
474,158,5,0
971,152,3,0
345,122,3,0
1239,190,5,0
1194,78,3,0
1380,40,3,0
316,40,3,0
624,82,4,0
150,9,4,0
443,3,4,0
1240,49,5,0
1089,99,3,0
409,34,5,0
998,57,5,0
1389,60,3,0
693,15,4,0
1327,179,4,0
1018,0,3,0
1299,94,5,0
492,2,4,0
1089,0,3,0
1212,100,4,0
39,148,4,0
69,141,5,0
324,29,4,0
1341,133,5,0
975,81,4,0
418,23,4,0
215,172,4,0
1383,95,4,0
127,63,4,0
312,31,2,0
674,170,5,0
32,8,5,0
200,27,5,0
563,45,4,0
986,157,5,0
221,122,5,0
1190,15,4,0
1114,128,3,0
433,34,5,0
646,39,5,0
600,108,3,0
669,112,5,0
128,62,4,0
534,150,4,0
151,134,5,0
59,104,4,0
185,3,3,0
1129,141,4,0
777,62,4,0
937,20,3,0
766,160,5,0
1078,99,2,0
342,116,5,0
1065,136,5,0
699,50,5,0
227,56,5,0
643,12,4,0
1329,13,3,0
62,145,4,0
1188,152,1,0
698,114,5,0
1010,42,4,0
1373,145,4,0
198,57,3,0
84,122,4,0
1164,3,4,0
558,19,5,0
86,15,4,0
841,8,5,0
1279,119,3,0
1246,168,4,0
424,122,4,0
430,184,4,0
1133,38,3,0
663,81,5,0
82,19,3,0
1239,74,5,0
580,199,4,0
151,191,5,0
1150,86,3,0
1075,175,5,0
329,160,5,0
313,107,4,0
894,107,3,0
741,39,5,0
871,108,3,0
163,144,4,0
9,61,5,0
279,67,5,0
1055,158,4,0
90,32,4,0
1298,88,4,0
552,195,4,0
499,26,4,0
1040,104,4,0
949,26,5,0
520,94,4,0
155,20,2,0
185,63,2,0
124,177,5,0
1162,41,3,0
553,22,5,0
60,122,4,0
871,111,4,0
90,126,4,0
62,30,3,0
414,107,5,0
1082,0,2,0
1299,39,4,0
986,101,4,0
213,146,4,0
205,175,3,0
257,0,3,0
1209,66,3,0
976,70,5,0
905,104,5,0
906,148,5,0
363,122,3,0
380,58,5,0
1240,195,4,0
360,100,4,0
414,13,4,0
504,128,4,0
920,1,4,0
1001,17,3,0
549,77,3,0
322,69,5,0
248,150,5,0
1342,138,2,0
511,48,5,0
227,49,5,0
539,145,4,0
591,197,4,0
383,195,4,0
1325,121,5,0
1183,35,5,0
1129,111,4,0
872,128,4,0
348,191,5,0
630,153,4,0
1099,16,4,0
908,41,5,0
802,93,5,0
356,197,2,0
653,165,4,0
978,13,4,0
379,6,4,0
605,182,4,0
709,150,4,0
242,83,2,0
1129,198,4,0
1223,127,3,0
1002,157,5,0
692,146,5,0
915,35,4,0
342,165,5,0
231,5,5,0
1029,58,3,0
505,116,4,0
1236,62,4,0
893,123,4,0
279,121,5,0
238,138,3,0
614,3,5,0
366,66,4,0
117,3,5,0
1230,190,5,0
1306,26,5,0
35,184,5,0
686,36,5,0
252,129,3,0
361,83,3,0
1132,27,4,0
224,47,5,0
788,161,4,0
128,111,4,0
225,113,3,0
855,49,5,0
86,108,4,0
718,145,4,0
964,155,3,0
637,164,5,0
666,183,3,0
930,103,4,0
742,101,4,0
584,66,4,0
588,42,5,0
1248,33,4,0
364,109,5,0
554,125,3,0
1086,5,5,0
879,95,5,0
77,199,3,0
1220,144,3,0
1335,194,5,0
1233,5,5,0
1038,124,4,0
1313,67,5,0
364,36,5,0
1308,42,4,0
190,149,4,0
60,187,4,0
21,199,3,0
303,83,4,0
1359,166,5,0
1032,103,4,0
2,170,5,0
421,65,4,0
889,170,3,0
1311,169,5,0
343,145,4,0
1380,62,3,0
735,30,3,0
582,137,3,0
1091,106,5,0
878,4,5,0
1165,178,4,0
704,124,4,0
1196,22,4,0
1147,57,4,0
386,173,4,0
962,38,4,0
693,100,4,0
1077,185,4,0
395,162,4,0
1139,154,5,0
960,169,5,0
715,69,5,0
34,81,3,0
881,78,4,0
133,109,5,0
1213,133,2,0
864,84,3,0
269,171,5,0
1333,178,4,0
778,100,5,0
279,1,5,0
624,153,4,0
1070,37,3,0
536,144,3,0
1262,125,5,0
272,99,2,0
573,181,4,0
422,51,3,0
1179,142,4,0
607,66,2,0
891,27,5,0
733,34,5,0
1098,8,5,0
43,179,4,0
1216,37,3,0
923,1,5,0
121,27,5,0
1056,181,3,0
1368,40,3,0
60,60,4,0
307,76,5,0
338,125,5,0
1208,33,5,0
610,101,5,0
686,61,5,0
849,133,4,0
92,159,5,0
657,135,3,0
1020,190,5,0
1351,32,4,0
1114,111,3,0
253,32,4,0
719,108,4,0
550,189,4,0
862,69,4,0
65,152,3,0
108,52,4,0
1257,160,5,0
881,122,4,0
1096,148,5,0
68,4,5,0
1128,89,4,0
155,20,3,0
930,105,4,0
89,114,5,0
783,99,3,0
628,143,5,0
505,155,4,0
20,100,4,0
542,36,5,0
1304,15,4,0
1080,137,4,0
147,58,5,0
319,197,5,0
55,84,4,0
1190,112,5,0
381,118,5,0
1334,125,5,0
369,140,4,0
167,144,3,0
1384,157,5,0
1084,8,5,0
740,173,4,0
1111,155,4,0
432,148,5,0
295,28,5,0
34,108,4,0
783,83,3,0
879,58,5,0
837,198,5,0
353,97,4,0
868,159,5,0
109,185,4,0
221,43,5,0
892,31,4,0
985,159,5,0
147,199,5,0
611,172,4,0
697,51,3,0
792,20,3,0
1286,160,5,0
399,31,4,0
381,154,5,0
763,4,5,0
1005,188,5,0
1015,192,4,0
1133,38,4,0
1301,117,5,0
307,192,5,0
104,187,5,0
27,101,5,0
1298,29,5,0
747,134,4,0
11,165,1,0
254,1,4,0
1069,57,3,0
786,34,5,0
1135,94,4,0
243,66,2,0
1137,167,3,0
1064,112,5,0
54,8,5,0
391,142,4,0
709,131,5,0
634,78,4,0
645,194,5,0
102,19,4,0
1061,153,4,0
790,184,5,0
60,89,4,0
660,75,5,0
145,4,5,0
420,29,5,0
9,190,5,0
992,12,5,0
709,49,5,0
335,57,4,0
244,145,4,0
33,148,5,0
290,136,4,0
840,14,5,0
69,198,5,0
62,55,4,0
826,9,5,0
785,62,5,0
749,184,4,0
1393,2,4,0
811,28,5,0
771,180,5,0
1308,105,4,0
350,199,5,0
572,179,5,0
424,95,5,0
736,119,3,0
431,152,3,0
67,0,3,0
895,26,5,0
988,83,3,0
905,27,5,0
1301,91,5,0
1339,111,3,0
811,93,5,0
518,14,5,0
301,54,2,0
911,65,2,0
57,168,4,0
1296,88,4,0
994,197,3,0
280,121,5,0
176,33,5,0
1159,141,4,0
1317,58,4,0
586,65,2,0
1074,77,3,0
739,163,4,0
514,174,2,0
1092,51,3,0
299,7,3,0
247,179,4,0
1053,79,5,0
343,128,4,0
1202,52,3,0
19,182,3,0
463,32,3,0
1278,23,5,0
170,14,4,0
990,125,5,0
583,145,4,0
848,133,2,0
296,65,3,0
1306,194,5,0
141,136,5,0
562,73,5,0
1068,194,5,0
1007,133,5,0
923,76,4,0
979,104,5,0
874,57,5,0
1001,119,3,0
1119,191,5,0
1381,49,5,0
597,159,5,0
1390,125,5,0
294,156,5,0
343,111,4,0
969,6,4,0
46,129,5,0
1044,6,5,0
1120,103,5,0
986,160,4,0
26,6,4,0
1217,58,4,0
147,122,4,0
87,75,5,0
1120,88,5,0
1267,150,5,0
1253,154,4,0
1156,122,5,0
1252,123,4,0
211,93,5,0
437,114,4,0
55,137,4,0
215,131,4,0
666,146,3,0
713,145,4,0
873,146,4,0
1296,110,5,0
1269,34,5,0
837,190,5,0
1140,188,5,0
474,140,5,0
610,101,4,0
469,77,5,0
315,58,4,0
1397,148,5,0
1088,66,2,0
826,65,3,0
436,105,5,0
614,19,1,0
515,129,4,0
222,157,5,0
908,58,4,0
993,47,3,0
1227,23,4,0
1328,36,5,0
329,184,5,0
1337,124,4,0
601,170,5,0
451,19,4,0
455,111,3,0
731,170,5,0
88,76,5,0
420,195,5,0
30,174,5,0
848,7,2,0
37,7,3,0
169,23,4,0
934,3,2,0
54,93,5,0
750,92,5,0
61,99,3,0
260,75,3,0
472,129,5,0
1146,111,4,0
1266,131,5,0
696,126,3,0
557,52,4,0
1343,158,5,0
784,14,2,0
1112,27,4,0
341,127,3,0
515,43,4,0
871,145,4,0
729,81,3,0
1023,197,5,0
518,90,5,0
1350,2,4,0
1048,29,4,0
835,129,3,0
664,76,5,0
313,173,4,0
1396,106,5,0
1119,118,4,0
884,72,5,0
1124,38,3,0
1234,13,3,0
834,83,4,0
565,136,4,0
1178,107,4,0
194,64,5,0
106,91,5,0
1187,9,4,0
563,135,4,0
835,60,3,0
629,118,4,0
1246,77,4,0
115,127,3,0
1337,38,4,0
594,95,4,0
823,125,3,0
395,29,5,0
910,129,4,0
279,159,5,0
467,90,4,0
982,61,5,0
749,78,3,0
640,63,5,0
1392,83,5,0
919,185,3,0
210,15,4,0
1302,187,4,0
1322,25,3,0
757,22,5,0
519,110,5,0
772,145,4,0
636,133,2,0
1392,60,5,0
1040,45,3,0
984,13,4,0
629,62,4,0
1071,161,5,0
996,199,3,0
630,15,3,0
313,162,3,0
1097,81,4,0
978,127,4,0
1253,190,5,0
1066,7,3,0
448,155,2,0
161,97,4,0
628,74,5,0
229,181,3,0
1350,154,4,0
425,14,3,0
1118,74,5,0
1021,147,4,0
1041,190,5,0
1019,18,5,0
349,191,5,0
238,126,3,0
1104,99,3,0
25,67,5,0
1017,77,4,0
355,193,3,0
371,9,5,0
1219,152,2,0
488,118,4,0
841,61,5,0
66,189,5,0
257,156,3,0
1227,154,4,0
661,17,4,0
271,58,5,0
1237,40,3,0
602,195,4,0
706,42,5,0
492,55,3,0
371,199,5,0
675,190,5,0
1350,198,5,0
611,49,5,0
749,184,5,0
113,152,2,0
803,34,5,0
684,175,3,0
54,141,4,0
1160,110,5,0
1010,179,4,0
1091,34,5,0
891,75,5,0
492,2,3,0
1181,131,5,0
884,21,5,0
849,84,4,0
978,127,3,0
471,147,5,0
1134,101,5,0
635,194,5,0
1319,43,3,0
1318,69,3,0
490,138,2,0
1304,144,4,0
595,57,5,0
1206,57,5,0
1163,92,4,0
662,191,5,0
571,8,5,0
10,140,5,0
212,47,3,0
1271,18,5,0
463,52,4,0
849,37,4,0
682,105,4,0
431,99,3,0
282,74,5,0
38,86,3,0
293,39,5,0
121,96,5,0
484,124,5,0
1268,116,4,0
810,142,4,0
1051,61,5,0
672,191,5,0
339,80,5,0
879,41,5,0
1275,110,5,0
977,127,4,0
270,152,2,0
1148,68,5,0
169,77,4,0
973,100,5,0
457,140,5,0
725,198,4,0
102,155,4,0
546,64,5,0
518,14,4,0
150,65,3,0
576,49,5,0
252,129,4,0
75,59,5,0
726,115,3,0
1047,147,5,0
1259,131,5,0
446,190,5,0
647,101,4,0
460,35,5,0
650,32,3,0
364,121,5,0
866,47,3,0
23,173,3,0
1298,110,5,0
1069,197,4,0
1269,23,5,0
335,57,3,0
594,129,4,0
785,134,5,0
1040,27,4,0
26,184,4,0
113,66,2,0
138,38,4,0
455,108,3,0
350,9,5,0
461,51,3,0
459,19,4,0
558,45,5,0
36,103,4,0
567,117,5,0
1021,187,4,0
802,61,5,0
824,152,2,0
1277,152,3,0
54,141,5,0
144,2,4,0
979,196,5,0
338,14,4,0
1032,32,4,0
790,16,5,0
442,14,2,0
632,145,4,0
1277,19,4,0
1041,171,5,0
1064,103,4,0
1045,143,4,0
874,90,5,0
727,27,4,0
881,184,5,0
468,99,2,0
994,116,3,0
639,96,5,0
1128,122,4,0
191,45,5,0
463,153,4,0
174,122,5,0
497,34,5,0
1314,9,5,0
978,44,4,0
410,183,4,0
1180,36,5,0
366,115,4,0
985,109,5,0
176,154,5,0
702,10,5,0
158,103,5,0
982,67,5,0
732,76,5,0
219,41,5,0
405,101,4,0
1287,66,2,0
858,140,4,0
1347,135,4,0
860,172,4,0
877,69,5,0
868,26,5,0
252,9,4,0
813,199,4,0
17,141,4,0
218,166,4,0
1036,74,5,0
479,42,5,0
3,39,5,0
652,167,4,0
517,153,4,0
494,17,4,0
79,4,4,0
159,142,4,0
350,16,5,0
317,39,5,0
192,184,5,0
485,69,4,0
858,97,4,0
876,30,3,0
1303,173,4,0
1062,146,3,0
1237,77,3,0
814,57,3,0
363,65,3,0
552,41,4,0
124,73,5,0
1080,37,4,0
1160,10,5,0
918,41,5,0
940,185,5,0
877,3,5,0
228,50,5,0
785,128,5,0
1223,95,3,0
1343,158,4,0
620,11,4,0
846,147,3,0
918,136,5,0
1194,44,3,0
1051,93,5,0
17,62,4,0
1212,81,4,0
9,134,5,0
298,26,4,0
1332,19,4,0
644,148,5,0
1180,8,5,0
877,149,5,0
552,195,5,0
186,169,5,0
144,23,5,0
1108,8,5,0
193,106,4,0
22,149,3,0
680,36,5,0
493,113,2,0
73,96,5,0
510,115,1,0
1116,22,5,0
965,3,5,0
1164,63,4,0
341,13,3,0
801,64,4,0
1178,195,5,0
794,166,4,0
1058,45,3,0
887,140,5,0
462,35,5,0
1379,178,4,0
1235,38,4,0
695,70,5,0
818,90,4,0
328,11,1,0
922,55,4,0
400,184,5,0
1137,163,4,0
1094,52,3,0
1278,154,5,0
910,146,3,0
678,135,3,0
802,180,5,0
757,125,5,0
1285,4,5,0
1387,105,4,0
811,8,5,0
459,19,3,0
1190,32,4,0
990,14,3,0
547,78,4,0
378,79,4,0
922,128,4,0
672,34,5,0
684,25,3,0
141,95,4,0
434,175,4,0
1185,138,3,0
463,128,4,0
1345,65,2,0
32,61,5,0
58,128,4,0
1009,51,3,0
1142,102,4,0
185,75,3,0
312,133,2,0
671,123,4,0
659,101,5,0
1020,154,5,0
1223,147,3,0
533,125,5,0
989,75,5,0
1064,88,5,0
1232,93,5,0
1308,145,4,0
814,104,3,0
408,120,5,0
257,13,3,0
145,41,4,0
394,164,3,0
1128,95,5,0
982,28,5,0
1175,23,5,0
206,145,4,0
1152,51,4,0
161,97,5,0
579,76,5,0
933,90,3,0
244,100,4,0
680,169,4,0
378,102,5,0
1166,86,3,0
597,26,5,0
611,150,4,0
1332,170,3,0
57,97,5,0
819,125,3,0
521,119,3,0
658,40,4,0
451,19,3,0
1268,19,3,0
52,3,4,0
1216,37,4,0
1029,147,3,0
882,199,4,0
226,36,5,0
621,122,4,0
8,57,5,0
621,95,5,0
228,6,4,0
951,142,5,0
924,63,4,0
27,4,5,0
1311,194,5,0
777,62,5,0
13,73,5,0
752,75,4,0
107,75,4,0
778,105,4,0
495,178,4,0
342,75,5,0
579,50,5,0
190,96,4,0
246,150,5,0
942,90,3,0
669,82,5,0
1277,66,3,0
1115,60,4,0
507,118,4,0
620,151,4,0
670,5,5,0
823,184,4,0
898,144,4,0
